userName;rawContent;status;Label
Calista Putri;Game nya bagus tapi mohon perbaiki bug nya seperti sering jalan sendiri padahal GK gerakin apa²suka kesel KLO kek begitu pas war,GK tau itu dari hp ku atau emang dari gamenya KLO dari game nya mohon perbaiki ya soalnya mengganggu pas lagi seru seru maen🙏;4;Positif
Alan Panggabean;4 bintang ajah ya moonton,soalnya yang menjadi kendali di player ml itu? Yah ketemu sama teman yang engga sesuai. Tolonglah buat tindakan yang benar benar bisa di andalkan semua pengguna mobile legend;4;Positif
Madri Coy;Gamenya bagus,tapi sya mau protes, kenapa sya download data ml selalu gagal baru ke resource scene langsung ke pack suara sya gak pernah terjadi ngalamin kayak gini,tolong lah papa moonton terima kasih😑😑😑😑😑😑;4;Positif
Rexxzy No Counter;Sebenernya udah bagus sih gamenya banyak hero dan bisa di kombinasi kan hero ini dan ini dan banyak juga item yang bisa di kombinasi kan agar gameplay semakin menarik cuman satu yang kurang saya solo match rank ketemu tim nya duo dan tim lawan juga duo tolong di perbaiki masalah matchmaking nya dikarenakan masa iya kita bermain solo tetapi bertemu duo itu aja sih yang lainnya udah bagus makasih 🙏🏻🙏🏻;4;Positif
Ihwan Nuryansyah;Saran jangan terlalu sering update & memakan ram atau rom yg besar game sudah bagus saya pelayer S1 jangan sampai membuat kecewa para pelayer kalangan bawah. Nanti seperti game sebelah palyer nya pada pindah game. Karna terlalu memakan RAM & ROM;4;Positif
Azaliakhanza;Game nya seru banyak juga skin yang garatis jadi gak perlu top up lagi buat skin nya tapi masalahnya kenapa sering ngleg ngeleg padahal jaringan nya hijau jadi tolong diperbaiki ya moonton tapi game nya sudah bagus 👍;4;Positif
Ali Alisa;Game nya bagus dan asik banget, tapi jaringan sering banget lag padahal jaringannya bagus, dan kalo login biasanya lamabanget, jadi tolong diperbaiki ya thanks;4;Positif
Mr.22 Gaming;Tolong perbaiki sistemnya jangan hanya nambah hero doang, tiap main ketemu sama player2 trol mulu kita yang udah match diatas 1000 dapat teman matchnya dibawah 100 trus ketemu musuhnya yg pro semua hadeeh tolonglah montoon perbaiki sistem nya;4;Positif
Lestari Puji;Gamenya bagus sih harus segala ada top up-top up diamond(beli berlian) jadinya yang misalnya miskin,g punya duit,dan yang g boleh top up sama orang tuannya kan jadi kasihan dan jadi g bisa kaya yg lain kaya aku sih sebenarnya,jadi tolong di kasih event pemberian dm gratis setiap hari apaa gitu atau bulan apa gitulah. Ya segitu aja dari saya terima kasih perhatiannya;4;Positif
Muhammad Rayhan;Game Mobile Legens ini sangat menarik bersifat tentang battle dan yg lebih menariknya lagi adanya Hero skin emot dan lain lain dan battle yg bermacam macam dari classic rank costum drafpick dll game ini sangat bagus sekali tetapi banyak nya nug bug yg ada didalam nya jadi mohon diperbaiki lagi terima kasih;4;Positif
asep syarip hidayat;Baru aja update aplikasi mobile legend dan tiba tiba download data ulang. Giliran udah 80% dan balik lagi jadi 0%. Padahal diliat data udah ampe 5gb+;4;Positif
Muhamad rian;Game nya udh bagus tapi tolong atur agar player bisa bermain dengan tim yang sepadan misalnya atur agar player pro ama pro pemula ama pemula. Udh itu aja;4;Positif
Fahri Rofiqul Fajar;Maaf karena ulasan yg kemarin yg tidak ramah saya minta maaf atas perbuatanku grafiknya bagus,fiturnya banyak Tapi yg bikin aku kasih bintang 4 ini butuh perbaikan bug dan dikasih Tim yg jelek + Toxic🙏sekian dari saya Terimakasih;4;Positif
ANDHIKA PRIYATNA PUTRA;"""Saya suka dengan game ini tapi saya bermain dengan hp yg kurang performa walaupun lancar di mainkan tetapi kurang nyaman buat pengguna (tolong bisa kah turun kan sedikit atau atur performa sesuai hp tam 2)";4;Positif
halwa eshal tirtaperaja;Aplikasinya seruu bangett tapi kadang² loading nya lama bangett saya gk suka,,, game nya bagus seru tapii tolong perbaiki karena saya ada wifi gak mungkin loading nya lama wifinya juga baguss,, sekian makasih;4;Positif
Septian Ruswandy;Game nya bagus hero dan skinnya udah bagus tapi aku minta terhadap moonton sistem pemilihan musuh dan tim tolong di setarakan karena kebanyakan orang yang main mendapatkan lose streak karena musuh dan tim tidak setimbang;4;Positif
Muh Nur;Mohon montoon bug joy di mode mayhem yang enggak bisa di target mohon di fix itu mengacau banget sumpah!! Game nya sih udah bagus cuman bug nya ini aja masih banyak;4;Positif
Gita Angel Ariani;Bagus banget tapi ada sedikit masalah, masalah nya yaitu saat sedang melihat Hero, saya melihat lihat Hero tapi saat sayang menekan salah satu Hero, Hero tidak memunculkan gerakan ia hanya memunculkan gambar saja;4;Positif
Falman Azhar;Dari mekanisme gameplay sdh bagus tpi ad beberapa masalah dialami oleh para pemain yaitu tim lawan membuat meta permainan yang sangat tidak masuk diakal dengan menggunakan cheat;4;Positif
Gek Ari;"Aku sih ngasi rating ny 4 Game ny bgs Gk ada iklan Cuma masalah ny itu download resorce nya lama stiap mau main brawl pasti ""Sedang mendownload resorce"" Magic ches sama Death battle sama juga G bisa main di magic chess, brawl, death battle. Jadi ya klo main ml itu palingan claim hadiah habis itu push classic gitu doang. Tolong ya moonton. Moonton pasti tau lah yang mana akun saya. Terima kasih";4;Positif
Chand BlankShark;tolong fitur HD ada opsi di hapus/tidak wajib download karena kami handphone kentang tidak pakai itu, hanya menambah penuh penyimpanan, kalau ga download full event ga kebuka;4;Positif
Dwi Astutik;Mengapa saya selalu mendapatkan tim tidak serius ketika bermain ranked, banyak tim yang terlalu buruk saat bermain, tolong diperbaiki agar tim sama seperti yg di inginkan;4;Positif
LICXX;"Kenapa ya banyak bug,ketika saya mau main kenapa ada tulisan ""Loding file error.mohon untuk login kembali"" kenapa ya padahal jaringan saya masih bagus,tolong di perbaiki supaya saya main rank tdk beresiko pada rank saya terimakasih🙏";4;Positif
Zaki Atillah;Asallammualaikum Mohon maaf saat loading katanya jika tidak ada sinyal ingin ke mode offline tapi saat ini saya coba tidak bisa mohon di perbaikilah monton lalu kemarin hampir dapat skin harley tapi gara-gara tunggu data di ml tinggi hp aku gak kuat padahal ram 6 mohon monton mode offline nya saya memakai wifi saja masih beli punya temen lalu paket internet saya aja hanya bisa buat washap saja tolong di jawab plisss lah monton minta tolong kasih hadiah lah aku plisss Makasih atas perhatiannya.;4;Positif
Aprianus Buulolo;Untuk deplovernya klo boleh di kecilin lagi MB nya terlalu besar pemakaian ruang internal dan itu juga bisa menjadi kendala bagi kami yang masih memiliki 2/16 atau 3/32 Ram. Itu harapan kami semoga bisa di perbaiki 🙏;4;Positif
Sun? Apaitusun?;"Assalamualaikum Mimin maaf sebelum nya mau nanya, kok saya ngak bisa longin ya? Dan juga walaupun udah pake beberapa cara yang ada di YouTube tetep aja ngak bisa longin. Game nya masih aja loading ngak kek biasanya, terus muncul kata ""sedang mendeteksi jaringan. Mohon tunggu..."" Gitu terus padahal jaringan ku bagus dan aku juga pake Kouta unlimited. Tolong penjelasannya ya min. Dan tolong lah moonton kita ngepush udah susah lu kasih musuh yang kuat sedangkan tim nya tolol, bisa ngak adil dikit?";5;Positif
Adreena Sayla;Menyenangkan, menyebalkan, sistem yg menentukan solo ranked pro atau tidak bertemu tim secara acak.. Emosi bermain menjadi tidak stabil saat sistem memberikan rekan tim yg solidaritas tidak terjalin dengan baik.;5;Positif
Daffa Bahtiar;Makin lama makin keren,tapi kalau dibuat tim itu yang seimbang aja,soalnya kalau kita main solo pasti musuhnya squad,nah kalau kita mainnya squad musuhnya jago semua,sedangkan kita hanya kelas bawah,jadi tolong machnya di seimbangin. Terimakasih;5;Positif
Dafa Nabil Hidayat;Eventnya bagus sekali^^, tapi gacha ampas, tim ampas, sistem matchmaking ampas, sinyal ampas, jaringan ampas, playerny juga ampas, masi ada bug, ukuran data game terlalu gede,sering ngecrash, sering ngeframe, sering kalah jarang menang bikin menangis. Tapi bintang 5😋👍;5;Positif
Sandi Anugrah;"Game ini seru, tapi gamenya boros kouta dan download rescue apalah gede banget dan masalah terbesarnya adalah tentang bug.Tentang game ini sih bagus tapi tolong diperbaiki lagi kesalahan/bug di game ini. Itu aja yg gue mau ngomong "" Thank you for reading """;5;Positif
Fakhri Zaky;Gamenya bagus bangeett!!,setiap hari aku mainin game ini. Tapi yang ga enain ada kredit skorsnya jadi klo afk terus jadi gabisa main yang rank,clasic,brawl, arcade. Heronya juga banyak harganya ada 15.000,24.000,32.000 dan masih ada yang lain,terus aku dapat skin gratis jadi ga bayar. Buruan download game ini sekarang juga!;5;Positif
Muhammad Alfarizi;Gamenya bagus penuh aksi menantang dan strategi.Tapi ketika di match kenapa loadingnya lama? & Jaringan di dalam permainan suka lag.Dan di magic chess punya aku lag/crush,padahal sinyal kuat dan saya pakai WiFi.Mohon jaringan di stabilkan!;5;Positif
lilis tari;Tolong dong developer loading di mode offline stuck di situ situ aja gk mau jalan dan loading di mode online nya juga diperbaiki sebelum nya nggak lambat ini jadi lambat, tolong di update ya developer, dan size game nya sekarang sudah mencapai 9 gb an sebelum nya cuman 5 gb dan 6 gb dan saya pun belum full data maka 9 gb an;5;Positif
Vinsgill Laiyan;Menurut saya gema ini sangatlah bagus karena grafik nya yg bagus dan bisa bermain dengan banyak teman diluar sana tapi yg musti di perhatikan adalah disaat mau masuk dalam game, tiba-tiba saja keluar tanpa sebab, padahal jaringan sangat bagus;5;Positif
Maman Maman;Game nya bagus, tapi sayang sering nge bug apalagi pas war padahal jaringan bagus, kadang jadi bikin salah paham antar pemain. Dan saya mohon pendeteksi untuk para Cheater di perkuat Lagii, karena masih banyak yang melakukan kecurangan dalam bermain. Terimakasih;5;Positif
Deni Purnawirawan;Monton..saya sudah yg ke tiga x maen. Terakhir saya menggunakan Hero badang. Saya main biasa aja seperti tidak ada masalah jaringan tapi kenapa. Hasil pertandingan ternyata berbeda dengan kenyataan nya.saya menggunakan Wi-Fi. Jaringannya lancar. Saya mengeliminasi lawan sampai banyak tapi kemudian permainan restar ulang terus ternyata kalah.. Nih yg bermasalah HP saya atau sistem.. Tolonglah dicek. Trimakasih;5;Positif
Mochammad Zainurroziqin;setelah hoki betrik m4 pass hanya 50 diamond, saya kasih bintang 5. secara grafis dan gemeplay sudah luar biasa, meskipun masih ada bug, devlopernya gercep banget menanganinya, saya sudah bermain mobile lagend dari 2016, dan semakin berkembang gamenya. harapan saya tolong beri event yang banyak disukai oleh F2p.;5;Positif
Sekedar Info;terimakasih atas perbaikan bug nya, sekarang bermain sangat nyaman dengan fps yg tidak bug dan jaringan yg tidak mudah down.. terimakasih jempol 10 untuk tim teknis..;5;Positif
Mis'al Tito;Saya hanya mau berkomentar tentang sistem draft moonton atau sistem pemilihan teman dan musuh ketika bermain solo atau pun Mabar... Menurut saya sistemnya rada kurang seimbang ya antara tim dan musuh,karena saya sendiri merasa bahwa tim saya kebanyakan ampas. Jadi mohon kepada bapak moonton untuk menyeimbangkan sistem draft nya,sekian dari saya terima kasih;5;Positif
Dina Sumarlina;Assalamualaikum wr,wb... Tolong yah, masa dari 2018-2022. Kalau misalnya reset season itu, sebagian server pasti dapat masalah pas push rank. Susah masuk ke dalam game, misalnya... Tolong ya, jauhi kami para solo player yang suka afk, orang2 yang suka ngecheat, ngetroll, dan ngefeed... (30 September 2022);5;Positif
Julius von Visconti;Dari sekian banyak Mode di menu Arcade, kenapa Mode Arena yang ada di Advance Server tidak pernah diadakan di Original Server? Moonton, tolong adakan lagi Mode itu di Original Server. Karena saya atau mungkin semua player ingin sekali memainkan Mode itu.;5;Positif
Mercury;Menurutku game ini sangat bagus, dari ulasan ini bentuk apresiasiku ke developer karena sudah membuat game ini dan sudah senantiasa menginprove/memperbaiki game ini secara aktif, menurutku dari segi game, grafik dan event sudah bagus tapi itu menurutku membuat gamenya agak sedikit berat juga, it's okay yg namanya grafik lebih bagus dan event2 yg banyak akan membuat game/performa agak berat jadi saranku klo bisa agak lebih dioptimalisasikan/diringankan sedikit, Terimakasih (^~^).;5;Positif
Lasi yani;Semua sudah pas. Ada yang mengeluh penyimpanannya penuh dan sinyalnya terlalu buruk. Itu tergantung sama HP dan koneksi sinyal disitu, bukan dari sistem gamenya.;5;Positif
Sami Angga;Semua nya bagus , efek juga oke dari sudut pandang ku tapi ada yg kurang kalo lagi pake wifi suka ngelag padahal jaringan nya bagus. Untuk updatetan selanjutnya tolong ringan kan penyimpanan nya 🙏;5;Positif
Ravi Rahmawan;Sengaja kasih bintang 5 biar keliatan orang , setelah update tiba tiba ML gua ngebug Mulu padahal sinyal WiFi+ data aman , tapi gabisa main karena sinyal jelek , dari dulu emang kgk berubah ni developer, tiap update pasti aja banyak yg aneh!!!!!;5;Positif
Sovi ailing Veronika;Game ini sudah sangat baik banyak hero yang menarik saya kasi bintang 5,tapi soalan jaringan dan bug nya itu tolong diperbaiki dan juga begitu banyak player yang menggunakan cheat saat ini terutama di rank epic itu banyak sekali player yang tidak bisa menjaga perkataan.hanya itu saja Terima kasih;5;Positif
Rifan Nudin;Game nya bagus menurut gw karena grafiknya bagus bisa di atur dari yg buag hp kentang sampe ke yg ga kentang dan hero nya juga banyak dan bagus tapi ada kekurangan yaitu 1.sering stuck loading 2.ketika menghubungkan kembali ke game karena hp nya mati dan login kembali itu sangat lama 3.tolong beri tim yg adil dan gk buta map di epic maupun di legen dan rank lainnya. Itu sih menurut gw kekurangannya Thank you semoga kedepannya lebih bagus lagi;5;Positif
Dedik Setyawan;tolong lah pihak moonton, saya udah main lama banget, jadi tolong diperbaiki lagi biar orang-orang tidak menyesal untuk menginstall mlbb, saya suka fitur-fitur dan lain-lainnya, tapi masalah musuh yang ngga seimbang, gemeplay suka reelog sendiri, jaringan yang hijau tiba-tiba ngelag, jadi tolong kepada pihak monton mobile legend untuk memperbaiki masalah yang terjadi pada player-player lain termasuk pada saya, saya berjanji kalau sudah diperbaiki saya akan kasih bintang 5 dan tidak akan uninstal;5;Positif
Yuemen Saputra;Sinyal selalu buruk, semoga setelah update terbaru ini dapat meningkatkan kestabilan sinyal agar dapat memberi performa permainan yg bagus bagi semua player dan semoga terhindar dari bocil2 ketika sudah di dlm room;5;Positif
Ambi;"Game nya bagus tapi sayang sering"" konsisten nya nga kontrol beneran sebap"" yang sering terjadi kada karena jaringan lebih"" dalam pertandingan sering sekali kita dibuat"" seperti nga wajar juga kadang pembagian sekil yang selalu nga adil tidak sama"" mendapatkan nya lebih awal lawan duluan kadang sampe tiga kali kita mati kena sekil lawan baru kita di kasih sekil tiga apa itu saya selalu mengalami nya";5;Positif
Hafida Rizki;Saya suka permain ini,,,tolong perbaikan sistem keamanannya kurang maksimal,,sinyal sering kali di hecker,,padahal Ram hp 3 ram,,kenapa sering terjadi sinyal terputus-putus terkadang normal...menyebabakan arah skill sering berubah ke Minion atau turet lawan,,;5;Positif
Nashitanaurah Demitrya;"game nya bagus bagus aja, but- kalo ngerank tolong dong moonton kasi tim nya yg bener, masalahnya sering di troll + player afk. giliran musuhnya jago "" kadang banyak player yg pake cheat wkwkw. tolong di perbaiki lagi yaa !! makasii";5;Positif
Gilang Anugrah;Bagaimana sih MLBB tega kek gitu. Padahal aku lagi turnamen asia. Saat main tiba tiba lag. Gak bisa gerakin hero nya. Lalu aku cek jaringan. Ku coba nonton youtube biasa aja jaringan nya. Pas aku main lagi tetap gak bisa gerakin hero nya. Gara gara montoon aku gagal turnamen. Aku kira update kini lebih baik fiur, jaringan, hd nya. Tapi itu tidak berguna;5;Positif
Pengguna Google;Kepada Pihak Pembuat GAME Mobile Legend, saya selaku pemain dan pengemar ML, Game ini sudah bagus sekali cuma satu masukan dari saya selaku penguna game di lapangan, tolong perbaiki bug ping kadang ngegas tinggi padahal jaringan sempurna dan serta pada metode pemula atau rank tolong dipertemukan lawan yg sesuai/Sebanding dengan pringkat dan emblem yg kurang lebih sama agar menjaga permainan Tetap Adil yg sesuai yg di cantumkan oleh developer game ML itu sendiri. Dan brantas cheat map. Trimakasih;5;Positif
Toy!!!;Yahh overall semuanya udah bagus,next time perbanyak update tentang match nya aja, banyak kendala di mana player bertemu teman atau lawan yang ga seimbang dan ini bisa menyebabkan lose dalam game walaupun terlihat seperti kendala sepele namun untuk game2 mob a yang mementingkan kerja sama tim ,hal ini sangatlah berpengaruh terutama bagi player yang bermain solo.;5;Positif
Ryan Putra;Terkadang saya kesal, sinyal bagus ram dihp saya juga masih banyak ruang kadang kok keluar sendiri trus kalo pas main ngelagnya haduh parah bnget bikin turun kredit scorre dan kena omongan satu team, sehabis itu trus saya cek di pengaturan jaringan yng ada di game itu menunjukan sinyal bagus, haduh makin kesini makin haduhlah.. ini gmna moonton tolonglah pdhl gamemu ini seru dan asik, tolonglah perbaruan besok diperbaiki.. Saya kasih bintang 5 karena saya menghargai moonton😊.;5;Positif
Ahmad Afandhy;Kurang nyaman sama gamenya,, jaringan bermasalah terus tiba² afk,, langsung di cap jelek lagi,, kredit poin langsung kurang lg... Padahal ya yg namanya jaringan itu kan orang gak nyangka klo tiba² bermasalah... Tolong kebijakannyalah....;5;Positif
Nur awalia Rahmadhani;Geme nya sangatt bagus bagett,tapi...kadang terjadi saat main, jaringan merah kalau ada musuh padahal sinyal bagus baget,selalu leg+patah patah, disuruh Menghubungkan ulang dan selalu tersangkut jadi harus login ulang kenapa ya? Mohon diperbaiki☺🙏;5;Positif
Isak Tuati;Ini game sangat bagus tolong tambah update nya ya dan juga saat main mode rank itu musuh nya dikasih seimbang kadang musuh nya itu pro pro jadi tolong perbaiki ya dan saat saya main itu layar nya error jadi tolong perbaiki;5;Positif
Andi Doing;Gamennya seru cuman kebanyak bug didalamnya jadi kadang kalo lagi pengen main ketiba karakternya itu kek jalan kearah musuh padahal saya pakai WiFi tapi kek tetep aja ngeleg..tolong diperbaiki yaa!!!...;5;Positif
IGN slow Hand참;Game mobile legend sangatlah bagus, gambar semakin hd, updet semakin bagus, cuman saya pas download data full kok cuman 1 GB. Biasanya saya 6GB an. Apakah ini bug? Jika iya bug tolong diperbaiki lagi ya papi moonton.;5;Positif
syifadstr;Tolong lah montoon perbaiki masalah jaringannya, Padahal data juga masih banyak, Terus buka YouTube, Instagram, Dll lancar. Tapi kenapa pas lagi dalam permainan suka banget lag, Emosi banget sumpahh. Tolong diperbaiki lagi montoon, Stress gua lama2 bisa pensi Mobile Legends:);5;Positif
ABANG OJOL;Saya adalah player lama,, dan terakhir saya maen, suka lag, apalagi magic cesh.. dan saya uninstall, sekarang coba download lagi.. kalo masih suka lag dan crash... mohon maaf,, ML AKAN MASUK DALAM DAFTAR BLACK LIST SAYA, SEUMUR HIDUP... TERIMA KASIH;5;Positif
Trubus Candra S;Dari segi grafik, gamplay, event udah oke tapi masih ada kekurangan dimana tim dan musuh tidak seimbang, seperti tim yang terlalu bdh dan musuh yang terlalu op, itu aja sih komentar gw.;5;Positif
Wahyu Nugroho;Mobile Legends ini sangat² bagus dan seru apalagi banyak hero² yang keren dan kuat. Tapi biasanya kursornya tidak bisa digerakkan. Semoga bugnya segera diperbaiki ya💯🙏🥇;5;Positif
Rusli Idrus;"Assalamualaikum kepada seluruh pihak moba, tolong perbaiki gamenya, karna disaat sudah lama menunggu updatenya tsampai 100% menunggu, trus yg tertulis tda bisah megaupdate gamenya tolonglah para pihak moba untuk memperbaikinya, sudah susah"" kami megikuti peraturan tapi dri pihak kalian hanya santai"" dlam menanggapi hal"" kecil semacam in, hal"" yg kalian anggap kecil itulah yg dapat membuat peforma pemain game moba in menjadi berkurang, jdi tolong perbaiki. Sekian dan trimakasih. Assalamualaikum.";5;Positif
Zaky Khatzuya;Saya player MC, harap magic ches yang di advanced server yang bisa merubah hero jadi bintang 4 gak usah di masukin di server ori, hero bintang 2 gak mungkin bisa conter hero bintang 4, synergy yang harus nya jadi conter, malah ga bisa menang, FIX akan bayak player MC yang kecewa, saya cuma mewakili pendapat teman teman saya, dan kami sudah memainkan nya.;5;Positif
SAGATE CIAMIS CHANNEL;Sayang sekali untuk level itu tidak permanent. Musuh terbesar kita adalah sinyal. Di mlb ini sangat2 minus sekali masalah di sinyal. Padahal jaringan kita full 4G tapi di saat masuk permainan malah sinyal tiba2 hilang.;5;Positif
orlando dumais;Tolong montoon perbaikan masalah dari dulu ini tapi banyak yg gak tau, bahwa player afk tidak perlu di gerakan oleh komputer atau bot karena afk ya afk berarti tidak aktif atau keluar dari permainan jadi tidak perlu di gerakan oleh komputer atau bot , ini permainan 5 vs 5 kalau ada yang afk itu berarti keluar dari game, lalu kredit skornya wajib di kurangin 60% dari kredit skornya pertama.. Pasti efek jera yang bagus.;5;Positif
Sarif Pujianto;Saya menyukai game ini grafiknya bagus dan menarik dan tolong MB nya kecilin dikit hp kentang seperti punya saya kalau main patah-patah datanya terlalu besar jadi tolong ya download datanya di kecilin sedikit biar lebih mudah untuk ngekil dan itu masalah nya yang lain enak kok;5;Positif
Taufik Hidayat;"Game sudah sangat bagus, banyak tambahan animasinya juga, saran aja buat yang HP-nya ga kuat jangan download game ini, karena game ini memang banyak datanya sesuai dengan gafik gamenya, kalo hp patah"" itu bukan game yang salah tapi dari hp kalian mungkin ga kuat nampung data, kalo bug, baru salah dari gamenya.";5;Positif
ELITE GAMING;"Setelah update malah gk jelas, sinyal gak stabil dan skill hero musuh dan hero tim gk keliatan, masuk in game nya juga lama pdahal sinyal bagus. Tolong di perbaiki hal"" seperti ini karna sangat merugikan player";5;Positif
Zaky Huda;Coba pas main mode offline, botnya di persulit atau kesulitannya tergantung rank pemain, pasti lebih seru banyak kok yang main mode offline, dan semua mode terbuka seperti brawl, terimakasi telah membuat mode offline nya moonton;5;Positif
Vinni Octa;Saya sangat suka permainan nya tapi kenapa jaringan nya selalu merah di moonton tapi pas di liat atas pojok kiri itu penuh sinyal nya. Maaf baru bisa ngasih ulasan tapi ga tau ada salah apa saya sama moonton di kasih lawan nya yang susah banget :');5;Positif
Mochamad Rian;Sekarang mobile legends saya suka sekali dengan setingan yang sekarang karena setingan yang dulu itu saya sedang mendownload resource nya sangat besarr dan sekarang telah bisa di atur oleh kita sendiri dan ukuranya pun lumayan mengecil......;5;Positif
Rafi Pratama;Game bagus, grafiknya bagus banget terus sama pas sinyal jelek di sekitar tetep lancar buat main mlbb Super duper bagusss tapi kalau pas pake internet bukan wi fi kuota habis langsung main offline gak bisa pasti cek jaringan internet;5;Positif
Kota Padang;Game nya bagus,grafik mantap,sempurna pokoknya. Tapi game ini membuat saya naik darah,karna player nya yg noob,troll dan afk. Jadinya saya stuck di gm bahkan yg lebih parah nya lose streak 9 kali. Pliss,buat orang yg seperti itu tolong hukumannya ditambah,soalnya menyusahkan player yg push rank 🙏;5;Positif
Fìþŕì Çàŕmìĺà;Sehabis update bukannya makin bagus malah makin jelek!! Gw pas lagi di tengah² permainan keluar sendiri, sering lag, patah². Padahal sinyal bagus;5;Positif
MUHAMMAD FERDY PADILAH FERDY;Untuk game nya udah bagus nah tapi buat kalian yang suka ngeluh kerena masalah jaringan gw ada tups nih masuk ke setingan terus lu ganti resolusi rendahnya jadi on kekurangan nya game nya jadi burik tapi fps ama jaringan lu bakal naik kalo masih lelet berarti ada 3 kemungkinan:1.lu emang lag 2.servernya lagi gangguan atau 3.ada yang ngecheat jaringan (cheat lag semua pemain)tapi yang ini jarang terjadi oke👍👍👍;5;Positif
i am decided to;Sebaiknya pihak moonton perketat lagi untuk mengurangi penjoki yg merusak rank tinggi dalam game, karna banyak player dengan akun tinggi tidak bisa bermain dengan baik, hingga menyebabkan player lain harus terkena imbasnya karna akun jokian tersebut yg di mana pemilik akun tersebut tidak bisa bermain dengan baik, perketat lagi dalam sisi perpindahan akun dgn cara membatasi hanya sekali pindah device dengan jangka waktu 30 hari baru bisa pindah device lagi. Semoga di tindak lanjuti oleh moonton;5;Positif
kevin revandra;Bang kenapa banyak yang ngecheat si kan ga enak jadinya mau msuk ke pertandingan file sistem eror kek ada yang sengaja gitu, pas pemilihan Hero ga papa ga eror tapi pas mau masuk ke pertandingan knapa ga bisa ? Aku kasih bintang lima kalo udah gada yang main curang;5;Positif
Talita Lutfia salsabila;Bagus banget apa lagi ketika main hero Marksman dan Mage wah km bisa ngecit(gk mati) kl di brawil itu di pilihin hero dr sn tp kl classik itu bisa milih hero sendiri. Permainan ini sangat bagus tp cara dapat diamond tp gk top ap gmn ya? aku kan gk ada yg top apin! Jadi ada cara lainnya gk biar dapat diamond tanpa top ap? Kalo bisa nnt aku coba deh!;5;Positif
Agung Setiansyah;Tolong di perbaiki lagi sistem jaringan nya saya sering lag di tengah war padahal sinyal bagus, sangat terganggu dengan sinyal seperti itu, tolong dengan sangat pihak mobile legends bang bang;5;Positif
Kasyafa Naila;Untuk MLBB ,sudah bagus tapi ,yang paling saya benci di MLBB itu , Resource,saat Resource itu kan hampir beres Resoucenya tapinya tiba² keluar sendiri dari game terus saya masih sabar tapi pas ke dua kalinya Resource saat mau beres banget tiba² keluar lagi Dan juga saat Resource ke tiga kalinya sm juga, tapi dari Grafiknya udah bagus Event nya juga mohon diperbaiki bugnya untk yg ngelag bd sj kʀɴ sinyal and krg ʙgs jd st tdk blg game bnyk lag,untk Resourcenya lama banget kl klr hrs blkn lg.;5;Positif
Rus Man;Lostrek lagi lostrek lagi ..game ini bukan game moba melain kan game 1 vs 5 ..karena apa karna saya berasa bermain sendiri dan yg 4 tim saya pada feeder semuah ...hal ini bukan sekali dua kali ..sering terjadi ..saya berasa di permainkan ..saya tau kalah itu wajar ..tapi tak seterus kalah;5;Positif
KEKUATAN HITAM;Tolong mode magic chess dipisahkan saja dari game ini dan dibuatkan game sendiri. Karena selain gak ada gunanya, cuma bikin kapasitas game menjadi lebih besar untuk memori yang terlalu kecil di hape saya.;5;Positif
Radhit Putra;Jujur mobile legends itu udah bagus untuk sekarang dari pada awal rilis, tapi bukan itu saja saya minta tolong, tolong fix kan sistem dark moonton itu cukup mengganggu para² player yang udah serius untuk bermain.;5;Positif
Moch Subur budiana;Montoon gak jelas banget sekarang,masa di lobby bagus,tapi waktu dalam pertandingan ping merah terus,tolong dong di perbaiki permasalahan ini,merasa tidak nyaman saat bermain,padahal jaringan saya bagus bagus aja loh,,sengaja saya kasih bintang 5 biar di lihat dan di baca,tiap hari main kaya gini bikin kesel doang babi,dasar game burik tolol;5;Positif
CHARMING offc;Game nya sih bagus, cuman sering ngelag, padahal jaringan bagus, udh pake ram 8 jga, tolong perbaiki lagi masalah jaringan nya.. 🙏🙏;5;Positif
Aris Ardiansah;Game nya sangat bagus, setelah tidak bermain berbulan LAN mendapatkan tiket MCL 2 dan skin 2 dan sekarang sudah Season 27 dan ada penurunan dari Mytic ke epic tapi juga mendapatkan skin 1, dan jangan lupa untuk mengunjungi M4 Beatrix dan itulah ulasan saya terima kasih. Terimakasih Mobile Legend Bang Bang;5;Positif
fahrul Akbar;Untuk Moonton anak baik yang terhormat,tim saya tuh tim nya anak nya baik sekali dan sangat tidak pintar untuk bermain game ini.event nya sedikit yang bagus untuk player gratisan,tolong lah kasih aku diamond 10.000 aja biar aku beli skin,skin collector,skin legend,biar aku pro kalau banyak skin,lagi pula event yg gratis bahkan sedikit sekali,kasih skin legend kek atau collector,apa gak bosen apa tiap hari gak ada event menyenangkan,kalau saya ya bosan lah karena tidak ada event,tolong diperbaiki;5;Positif
Bayu Kurniawan;Kalo boleh mb / data nya di perkecil agar saya bisa main sepuas nya karna hp saya Kentang udah gak muat data nya klao intal gem nya bisa tapi aku gak bisa donglouw data karna penyimpanan saya hampir habis tolong di perkecil data / mb nya !;5;Positif
Akang Click;Seruu bangettt main mobile Legends ini, pokonyaa seru banget, cuman saya kadang kadang ada kecewanya, kecewanya kenapa coba, saya main jaringannya bagus, terus udah beberapa kali main main main, nahh pas login ulang jaringan saya kenapa merah banget, kadang² merah,kuning, hijaw gigituan muluu kenapa ya moonton, tapi saya seru ketika jaringan sangat bagus sekian terimakasih wassalamu'alaikum warahmatullahi wa barokatuh🥰;5;Positif
